"Agriculture Prices by Marketing Costs / Prices, Level, Crop, Month and Time"

"Marketing Costs / Prices";"Level";"Crop";"Month";"2020";"2021";"2022";"2023";"2024"
"Farm-Gate Price";"Up-Land";"Germanders (Teucrium)";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Germanders (Teucrium)";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Germanders (Teucrium)";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Germanders (Teucrium)";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Germanders (Teucrium)";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Germanders (Teucrium)";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Germanders (Teucrium)";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Germanders (Teucrium)";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Basil";"January";0.0;2331.6;2995.5;3351.3;1160.0
"Farm-Gate Price";"Up-Land";"Basil";"February";0.0;2311.0;2840.8;4204.0;2571.1
"Farm-Gate Price";"Up-Land";"Basil";"March";0.0;2333.7;3138.7;2968.9;5527.2
"Farm-Gate Price";"Up-Land";"Basil";"April";2331.0;3571.7;2682.1;3006.6;2859.1
"Farm-Gate Price";"Up-Land";"Basil";"May";2695.1;3351.6;2265.6;2314.4;2341.1
"Farm-Gate Price";"Up-Land";"Basil";"June";2384.8;3155.5;2224.8;1161.5;3098.7
"Farm-Gate Price";"Up-Land";"Basil";"July";3430.8;2733.5;1744.0;1384.4;3929.1
"Farm-Gate Price";"Up-Land";"Basil";"August";3703.9;2300.1;2032.2;1231.6;1631.1
"Farm-Gate Price";"Up-Land";"Basil";"September";3752.8;2615.7;2266.8;1956.3;1927.9
"Farm-Gate Price";"Up-Land";"Basil";"October";3686.4;2817.1;1889.5;1152.6;2242.7
"Farm-Gate Price";"Up-Land";"Basil";"November";3756.5;3010.2;2401.1;1154.9;2224.9
"Farm-Gate Price";"Up-Land";"Basil";"December";2617.0;1607.4;4408.3;1374.6;2064.3
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"March";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"April";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Up-Land";"Unmanufactured tobacco";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"March";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"April";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Wheat";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"March";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"April";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Barley grain";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"March";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"April";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Triticale ";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"March";0.0;0.0;0.0;0.0;6651.8
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"April";0.0;0.0;0.0;5305.2;4854.4
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"May";0.0;0.0;0.0;0.0;6170.6
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"June";0.0;0.0;0.0;0.0;6202.1
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Asparagus";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"January";99.5;61.4;134.3;49.4;58.1
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"February";71.4;52.6;171.0;52.8;54.6
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"March";72.8;69.0;194.8;46.6;71.0
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"April";86.1;133.6;155.4;55.0;82.6
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"May";65.5;83.2;118.1;75.7;71.0
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"June";34.8;36.8;76.8;70.1;50.3
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"July";94.1;58.7;116.6;117.7;113.0
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"August";127.2;85.3;137.5;257.4;172.1
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"September";178.1;130.7;140.7;234.5;117.2
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"October";144.7;139.3;163.1;174.4;91.1
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"November";152.2;89.5;129.0;58.1;126.7
"Farm-Gate Price";"Al-Aghouar";"White Cabbage ";"December";99.3;84.6;92.3;39.6;279.0
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"January";277.4;242.8;309.8;442.0;295.5
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"February";218.0;320.5;223.2;263.2;298.0
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"March";233.3;279.8;209.4;256.2;297.9
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"April";236.6;277.9;217.9;308.9;267.9
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"May";175.4;297.5;190.4;258.4;297.9
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"June";167.1;290.9;183.8;297.8;298.3
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"July";227.2;242.4;215.6;296.8;297.8
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"August";287.3;347.7;264.8;512.3;297.7
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"September";619.9;401.8;402.8;519.6;297.5
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"October";833.5;530.5;359.9;354.9;297.5
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"November";606.8;486.0;453.7;308.9;307.5
"Farm-Gate Price";"Al-Aghouar";"Red Cabbage";"December";512.3;402.2;426.0;308.5;301.4
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"March";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"April";0.0;263.8;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Chinese cabbage";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"February";432.5;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"March";378.7;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"April";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Crambe ";"December";331.5;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kale";"January";0.0;0.0;0.0;0.0;3212.9
"Farm-Gate Price";"Al-Aghouar";"Kale";"February";0.0;0.0;0.0;0.0;4592.2
"Farm-Gate Price";"Al-Aghouar";"Kale";"March";0.0;0.0;0.0;0.0;4597.9
"Farm-Gate Price";"Al-Aghouar";"Kale";"April";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kale";"May";0.0;0.0;0.0;0.0;4601.0
"Farm-Gate Price";"Al-Aghouar";"Kale";"June";0.0;0.0;0.0;0.0;4601.2
"Farm-Gate Price";"Al-Aghouar";"Kale";"July";0.0;0.0;0.0;2718.2;4592.7
"Farm-Gate Price";"Al-Aghouar";"Kale";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kale";"September";0.0;0.0;0.0;2718.6;0.0
"Farm-Gate Price";"Al-Aghouar";"Kale";"October";0.0;0.0;0.0;2718.7;0.0
"Farm-Gate Price";"Al-Aghouar";"Kale";"November";0.0;0.0;0.0;0.0;5538.3
"Farm-Gate Price";"Al-Aghouar";"Kale";"December";0.0;0.0;0.0;3195.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"March";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"April";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Kohlrabi";"December";0.0;0.0;0.0;0.0;4601.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"March";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"April";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"May";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"June";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Brussels sprout";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"January";159.3;74.9;182.2;129.0;105.1
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"February";133.8;86.0;147.1;111.8;62.2
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"March";182.7;89.0;191.3;143.1;115.3
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"April";195.6;95.9;141.2;296.3;115.8
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"May";171.7;131.3;211.9;202.1;203.2
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"June";221.4;233.5;134.4;244.9;212.8
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"July";196.4;154.8;411.8;204.1;424.0
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"August";279.7;368.2;282.2;288.0;450.9
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"September";462.2;375.4;360.1;366.2;272.7
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"October";281.7;273.7;333.0;230.8;266.7
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"November";250.8;121.7;245.5;135.4;184.6
"Farm-Gate Price";"Al-Aghouar";"Cauliflower ";"December";107.7;135.7;182.2;112.2;244.7
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"January";684.4;643.4;743.5;288.9;365.2
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"February";490.9;340.9;637.6;344.4;397.4
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"March";466.9;599.2;400.1;349.7;475.9
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"April";1565.2;533.1;688.7;1287.5;602.6
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"May";681.2;572.0;396.8;467.6;1099.7
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"June";789.8;513.0;645.8;943.1;616.5
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"July";918.3;688.5;1250.6;841.2;1990.7
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"August";1078.3;1528.1;1254.5;1698.1;1597.8
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"September";1071.4;1802.8;1457.9;1403.8;1251.0
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"October";845.7;1119.0;1033.7;602.5;1044.2
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"November";729.4;750.0;662.4;426.1;1006.8
"Farm-Gate Price";"Al-Aghouar";"Broccoli";"December";683.0;689.1;380.5;463.9;679.5
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"January";266.5;140.8;275.9;84.7;96.7
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"February";153.3;119.1;338.7;55.4;94.8
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"March";335.6;130.9;320.2;78.9;97.2
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"April";183.8;296.5;317.4;90.5;92.7
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"May";90.0;292.2;234.1;90.3;58.6
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"June";287.2;380.6;304.2;92.9;91.0
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"July";161.1;340.2;365.9;95.7;106.6
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"August";164.4;315.5;403.6;103.3;140.1
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"September";281.4;477.6;420.1;126.7;134.9
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"October";259.5;291.9;383.2;87.6;119.0
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"November";132.2;224.2;286.4;95.1;95.3
"Farm-Gate Price";"Al-Aghouar";"Romaine lettuce";"December";108.8;241.5;250.7;95.1;112.4
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"January";2279.6;1457.3;2168.9;4240.4;1524.3
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"February";2280.1;1465.1;1678.5;4602.9;1283.2
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"March";2279.4;1328.7;1269.0;3998.7;1783.2
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"April";2279.2;1328.4;1259.0;4245.8;1783.4
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"May";1813.2;1954.8;1301.1;2023.0;1783.1
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"June";2043.5;3074.1;1316.7;1173.2;1783.4
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"July";2278.7;3745.1;1222.1;1116.4;1994.5
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"August";2449.3;3880.1;1362.2;2598.8;0.0
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"September";2556.4;3936.0;1330.2;3151.1;2252.5
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"October";3120.9;3003.4;1330.0;2098.0;2252.9
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"November";2020.3;2858.8;1380.9;2004.8;2526.4
"Farm-Gate Price";"Al-Aghouar";"Red Lettuce";"December";1840.1;1426.5;3068.6;1895.5;2656.5
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"January";675.4;619.6;474.6;75.8;133.9
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"February";700.4;626.8;546.7;90.5;328.3
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"March";1257.3;584.0;593.8;106.7;340.6
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"April";287.5;686.6;523.3;106.2;139.8
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"May";232.7;736.4;432.7;100.5;89.4
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"June";754.1;674.0;471.2;104.0;104.2
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"July";713.6;730.7;491.1;104.3;116.3
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"August";615.5;778.4;473.0;104.2;108.6
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"September";616.8;734.5;458.3;155.1;105.8
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"October";661.5;544.4;470.0;105.9;104.2
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"November";713.7;335.7;403.6;104.3;104.3
"Farm-Gate Price";"Al-Aghouar";"Iceberg lettuce";"December";617.7;342.4;353.4;104.3;103.7
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"January";434.4;184.3;268.3;0.4;-23.6
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"February";508.6;172.3;226.7;12.0;-17.2
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"March";313.8;110.2;198.9;-27.1;-31.1
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"April";276.5;226.7;150.0;-35.3;-24.9
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"May";214.1;178.0;177.9;73.0;-39.6
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"June";0.0;161.1;233.8;69.2;-24.8
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"July";322.0;182.0;501.9;-40.1;141.7
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"August";505.5;578.9;792.1;92.0;120.6
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"September";348.4;1134.4;509.0;14.5;91.1
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"October";333.7;315.6;319.7;-32.5;-9.6
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"November";183.7;192.1;219.1;-31.3;-10.8
"Farm-Gate Price";"Al-Aghouar";"chicory (Endive)";"December";179.1;178.9;180.5;-26.8;44.0
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"January";215.4;131.9;209.4;96.1;83.4
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"February";166.7;118.7;234.1;103.3;105.0
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"March";155.7;121.0;258.8;104.0;120.3
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"April";371.1;177.5;286.4;168.9;134.1
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"May";298.0;290.2;487.7;171.7;183.9
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"June";407.7;545.2;622.3;191.1;236.9
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"July";492.6;635.0;668.1;228.7;427.8
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"August";507.8;668.6;974.2;195.8;450.1
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"September";405.8;603.3;1062.7;340.3;296.3
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"October";543.0;287.3;542.1;210.5;210.7
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"November";329.7;198.5;375.4;116.6;124.2
"Farm-Gate Price";"Al-Aghouar";"Spinach ";"December";238.3;202.2;218.0;99.4;164.9
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"March";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"April";0.0;1790.2;1759.3;0.0;2247.6
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"May";0.0;0.0;0.0;0.0;1919.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"June";0.0;0.0;0.0;0.0;2250.1
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"July";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"August";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"September";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"October";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"November";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Artichokes";"December";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Jew's mallow";"January";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Jew's mallow";"February";0.0;0.0;0.0;0.0;0.0
"Farm-Gate Price";"Al-Aghouar";"Jew's mallow";"March";683.0;522.5;912.2;681.7;646.9
"Farm-Gate Price";"Al-Aghouar";"Jew's mallow";"April";520.1;420.9;478.7;450.4;264.0
